Tangshan,39.6292,118.1742,China,CN,CHN,7100000
Shaoyang,27.2418,111.4725,China,CN,CHN,7071000
Changsha,28.1987,112.9709,China,CN,CHN,7044118
Zhengzhou,34.7492,113.6605,China,CN,CHN,7005000
Zhanjiang,21.1967,110.4031,China,CN,CHN,6900000
Riyadh,24.65,46.71,"Saudi Arabia",SA,SAU,6881000
Cangzhou,38.3037,116.8452,China,CN,CHN,6800000
Maoming,21.6618,110.9178,China,CN,CHN,6706000
Huanggang,30.45,114.875,China,CN,CHN,6667000
Xinyang,32.1264,114.0672,China,CN,CHN,6634000
Shangrao,28.4419,117.9633,China,CN,CHN,6579714
Luoyang,34.6587,112.4245,China,CN,CHN,6549941
Bijie,27.3019,105.2863,China,CN,CHN,6537498
Yantai,37.3997,121.2664,China,CN,CHN,6516900
Quanzhou,24.9139,118.5858,China,CN,CHN,6480000
Hangzhou,30.25,120.1675,China,CN,CHN,6446000
Kunming,25.0433,102.7061,China,CN,CHN,6250000
Nanchong,30.7991,106.0784,China,CN,CHN,6183000
Zunyi,27.705,106.9336,China,CN,CHN,6127009
Lu'an,31.7542,116.5078,China,CN,CHN,6090000
Yichun,27.8041,114.383,China,CN,CHN,6048700
Taizhou,28.6583,121.4221,China,CN,CHN,5968838
Liaocheng,36.45,115.9833,China,CN,CHN,5955300
Qujing,25.5102,103.8029,China,CN,CHN,5855055
Xiangyang,32.0654,112.1531,China,CN,CHN,5844000
Surat,21.17,72.83,India,IN,IND,5807000
Baghdad,33.35,44.4167,Iraq,IQ,IRQ,5796000
Qingdao,36.1167,120.4,China,CN,CHN,5775000
Singapore,1.3,103.8,Singapore,SG,SGP,5745000
Changde,29.0397,111.6839,China,CN,CHN,5717200
Dazhou,31.2152,107.4947,China,CN,CHN,5693000
Suzhou,33.6333,116.9683,China,CN,CHN,5690000
Jieyang,23.5533,116.3649,China,CN,CHN,5634000
Nangandao,35.2992,113.8851,China,CN,CHN,5516000
Ankara,39.93,32.85,Turkey,TR,TUR,5503985
Tai'an,36.2001,117.0809,China,CN,CHN,5499000
Yulin,22.6293,110.1507,China,CN,CHN,5487368
Dezhou,37.4513,116.3105,China,CN,CHN,5470000
Rangoon,16.8,96.15,Burma,MM,MMR,5430000
Suihua,46.6384,126.9808,China,CN,CHN,5420000
Qiqihar,47.3398,123.9512,China,CN,CHN,5367003
Jinhua,29.1046,119.6494,China,CN,CHN,5361572
"Saint Petersburg",59.95,30.3167,Russia,RU,RUS,5351935
Shantou,23.3735,116.6941,China,CN,CHN,5319028
Weinan,34.4996,109.4684,China,CN,CHN,5300000
Suqian,33.9331,118.2831,China,CN,CHN,5290000
Suzhou,31.304,120.6164,China,CN,CHN,5250000
Fuzhou,26.0769,119.2917,China,CN,CHN,5245000
Zhaotong,27.3328,103.7144,China,CN,CHN,5213521
Pudong,31.2231,121.5397,China,CN,CHN,5187200
Yongzhou,26.4515,111.5953,China,CN,CHN,5180235
Zhangzhou,24.5093,117.6612,China,CN,CHN,5140000
Bozhou,33.8626,115.7742,China,CN,CHN,5100000
Nanchang,28.6842,115.8872,China,CN,CHN,5042565
Xianyang,34.35,108.7167,China,CN,CHN,5040000
Taizhou,32.4831,119.9,China,CN,CHN,5031000
Ji'an,27.1172,114.9793,China,CN,CHN,4956600
Mianyang,31.4669,104.7385,China,CN,CHN,4945000
Shaoxing,30,120.5833,China,CN,CHN,4912239
Alexandria,31.2,29.9167,Egypt,EG,EGY,4870000
Yuncheng,35.0304,110.998,China,CN,CHN,4860000
Pingdingshan,33.735,113.2999,China,CN,CHN,4838000
Huai'an,33.5,119.1331,China,CN,CHN,4799889
Xinpu,34.5906,119.1801,China,CN,CHN,4790000
Guilin,25.2667,110.2833,China,CN,CHN,4747963
Huaihua,27.5494,109.9592,China,CN,CHN,4741948
Jiujiang,29.7048,116.0021,China,CN,CHN,4728778
Anqing,30.5,117.0333,China,CN,CHN,4723000
Huanglongsi,34.7936,114.3403,China,CN,CHN,4676159
Xiaoganzhan,30.9273,113.911,China,CN,CHN,4665000
Changzhou,31.8122,119.9692,China,CN,CHN,4592431
Chenzhou,25.7989,113.0267,China,CN,CHN,4581778
Wuxi,31.5667,120.2833,China,CN,CHN,4580000
Zibo,36.7831,118.0497,China,CN,CHN,4530597
Jiaxing,30.7522,120.75,China,CN,CHN,4501657
Dalian,38.9131,121.61,China,CN,CHN,4480000
Harbin,45.75,126.6333,China,CN,CHN,4458000
Yangzhou,32.3912,119.4363,China,CN,CHN,4459000
Yibin,28.7596,104.64,China,CN,CHN,4456000
Jiangmen,22.5833,113.0833,China,CN,CHN,4448871
Meizhou,24.2998,116.1191,China,CN,CHN,4378800
Chifeng,42.2663,118.9223,China,CN,CHN,4376600
Guiyang,26.5794,106.7078,China,CN,CHN,4365000
Langfang,39.5196,116.7006,China,CN,CHN,4358839
Zhangjiakou,40.8108,114.8811,China,CN,CHN,4345491
Izmir,38.4127,27.1384,Turkey,TR,TUR,4320519
Linfen,36.0812,111.5087,China,CN,CHN,4316610
Wenzhou,27.9991,120.6561,China,CN,CHN,4310000
Luzhou,28.8918,105.4409,China,CN,CHN,4291000
Jiangguanchi,34.0244,113.8201,China,CN,CHN,4289000
Neijiang,29.5872,105.0635,China,CN,CHN,4238000
Yanjiang,30.1256,104.6397,China,CN,CHN,4217000
Yiyang,28.5833,112.3333,China,CN,CHN,4174000
Zhaoqing,23.047,112.465,China,CN,CHN,4151700
Hengshui,37.7348,115.686,China,CN,CHN,4150000
Guigang,23.0961,109.6092,China,CN,CHN,4118808
Xiaoxita,30.7083,111.2803,China,CN,CHN,4115000
Xiamen,24.4797,118.0819,China,CN,CHN,4110000
Chuzhou,32.3062,118.3115,China,CN,CHN,4110000
Fuzhou,27.9814,116.3577,China,CN,CHN,4047200
Amman,31.95,35.9333,Jordan,JO,JOR,4007526
Jeddah,21.5428,39.1728,"Saudi Arabia",SA,SAU,3976000
"Sialkot City",32.5,74.5333,Pakistan,PK,PAK,3893672
Huizhou,23.1115,114.4152,China,CN,CHN,3875000
Qingyuan,23.6842,113.0507,China,CN,CHN,3874000
Zhuzhou,27.8407,113.1469,China,CN,CHN,3855609
Wuhu,31.334,118.3622,China,CN,CHN,3842100
Hechi,23.0965,109.6091,China,CN,CHN,3830000
Loudi,27.7378,111.9974,China,CN,CHN,3785627
Binzhou,37.3806,118.0125,China,CN,CHN,3779200
Liuzhou,24.3181,109.4069,China,CN,CHN,3758704
Yokohama,35.4333,139.6333,Japan,JP,JPN,3748781
Baojishi,34.3609,107.1751,China,CN,CHN,3738700
Guang'an,30.4673,106.6336,China,CN,CHN,3723000
Hanzhong,33.0794,107.026,China,CN,CHN,3700000
Kabul,34.5328,69.1658,Afghanistan,AF,AFG,3678034
Zaozhuang,34.8667,117.55,China,CN,CHN,3650000
Anshan,41.1066,122.9895,China,CN,CHN,3645884
Deyang,31.1289,104.395,China,CN,CHN,3636000
Lanzhou,36.0617,103.8318,China,CN,CHN,3616163
Chengde,40.9739,117.9322,China,CN,CHN,3610000
Puyang,35.7639,115.03,China,CN,CHN,3580000
Suining,30.5098,105.5737,China,CN,CHN,3556000
Jiaozuo,35.229,113.2304,China,CN,CHN,3540101
Bengbu,32.9354,117.3531,China,CN,CHN,3525000
Baicheng,23.901,106.6194,China,CN,CHN,3466758
Busan,35.1,129.0403,Korea," South",KR,KOR,3440484
Qincheng,34.5809,105.7311,China,CN,CHN,3400000
Taiyuan,37.8733,112.5425,China,CN,CHN,3398000
Lucknow,26.847,80.947,India,IN,IND,3382000
Chaoyang,41.5757,120.4486,China,CN,CHN,3370000
Hechi,24.6928,108.085,China,CN,CHN,3369251
Leshan,29.5854,103.7575,China,CN,CHN,3364000
Yulinshi,38.2655,109.7388,China,CN,CHN,3328000
Siping,43.1715,124.3644,China,CN,CHN,3300000
Jinan,36.6667,116.9833,China,CN,CHN,3250000
Shiyan,32.6351,110.7755,China,CN,CHN,3228000
Changzhi,36.1953,113.097,China,CN,CHN,3230000
Faisalabad,31.418,73.079,Pakistan,PK,PAK,3203846
Bazhou,31.8576,106.7559,China,CN,CHN,3134000
Zhongshan,22.5333,113.35,China,CN,CHN,3121275
Zhenjiang,32.2109,119.4551,China,CN,CHN,3113384
Urumqi,43.825,87.6,China,CN,CHN,3112559
Tongliao,43.6172,122.264,China,CN,CHN,3094600
Heyuan,23.7503,114.6923,China,CN,CHN,3093900
Tongren,27.7233,109.1885,China,CN,CHN,3093204
Qinzhou,21.95,108.6167,China,CN,CHN,3079721
Jaipur,26.9167,75.8667,India,IN,IND,3073350
Xinzhou,38.4178,112.7233,China,CN,CHN,3067501
"Addis Ababa",9.0272,38.7369,Ethiopia,ET,ETH,3041002
Giza,29.987,31.2118,Egypt,EG,EGY,3021542
Meishan,30.0575,103.8381,China,CN,CHN,3020000
Mashhad,36.3069,59.6042,Iran,IR,IRN,3001184
Jinzhou,41.1144,121.1292,China,CN,CHN,3000000
Tieling,42.2841,123.8365,China,CN,CHN,3000000
Shaoguan,24.8011,113.5927,China,CN,CHN,2997600
Shanwei,22.7664,115.3331,China,CN,CHN,2990000
Kyiv,50.45,30.5236,Ukraine,UA,UKR,2967000
Sanaa,15.35,44.2,Yemen,YE,YEM,2957000
"Quezon City",14.6333,121.0333,Philippines,PH,PHL,2936116
Dingxi,35.5806,104.6263,China,CN,CHN,2930000
Incheon,37.4639,126.6486,Korea," South",KR,KOR,2913024
Bursa,40.1833,29.0667,Turkey,TR,TUR,2901396
Ningde,26.6667,119.5167,China,CN,CHN,2910000
Daqing,46.5979,125.008,China,CN,CHN,2904532
Putian,25.4394,119.0103,China,CN,CHN,2900000
Huzhou,30.8695,120.0958,China,CN,CHN,2893542
Wuzhou,23.4833,111.3167,China,CN,CHN,2882200
Pyongyang,39.03,125.73,Korea," North",KP,PRK,2863000
Taichung,24.15,120.6667,Taiwan,TW,TWN,2803894
Omdurman,15.6835,32.4629,Sudan,SD,SDN,2805396
Zigong,29.3498,104.7645,China,CN,CHN,2800000
Qinhuangdao,39.9398,119.5881,China,CN,CHN,2800000
Mudanjiang,44.5861,129.5997,China,CN,CHN,2790000
Huludao,40.7094,120.8378,China,CN,CHN,2787000
Kaohsiung,22.6167,120.3,Taiwan,TW,TWN,2773533
Xiangtan,27.8431,112.9228,China,CN,CHN,2748552
Rizhao,35.4164,119.4331,China,CN,CHN,2720000
Cawnpore,26.4725,80.3311,India,IN,IND,2701324
Baotou,40.6562,109.8345,China,CN,CHN,2700000
Taipei,25.0478,121.5319,Taiwan,TW,TWN,2684567
Nanping,26.6448,118.1728,China,CN,CHN,2690000
Longyan,25.0881,117.0244,China,CN,CHN,2640000
Hohhot,40.8151,111.6629,China,CN,CHN,2635000
Chaozhou,23.67,116.63,China,CN,CHN,2620000
Longba,33.535,105.349,China,CN,CHN,2614000
Weihai,37.5,122.1,China,CN,CHN,2596753
Chattogram,22.335,91.8325,Bangladesh,BD,BGD,2581643
Xuanzhou,30.9475,118.7518,China,CN,CHN,2580000
Sanming,26.2658,117.6302,China,CN,CHN,2580000
Baoshan,25.1211,99.169,China,CN,CHN,2506491
Dubai,25.2697,55.3094,"United Arab Emirates",AE,ARE,2502715
Luohe,33.583,114.0109,China,CN,CHN,2500000
Qinbaling,35.7278,107.64,China,CN,CHN,2500000
Mirzapur,25.15,82.58,India,IN,IND,2496970
Guangyuan,32.4353,105.8398,China,CN,CHN,2484122
Daegu,35.8667,128.6,Korea," South",KR,KOR,2461002
Jilin,43.85,126.55,China,CN,CHN,2396000
Lianshan,40.7503,120.83,China,CN,CHN,2426000
Lincang,23.8864,100.0871,China,CN,CHN,2429497
Antalya,36.9081,30.6956,Turkey,TR,TUR,2426356
Tashkent,41.3,69.2667,Uzbekistan,UZ,UZB,2424100
Huangshi,30.2018,115.0326,China,CN,CHN,2419000
Nagpur,21.1539,79.0831,India,IN,IND,2405665
Dandong,40.1167,124.3833,China,CN,CHN,2400000
Huainan,32.4831,117.0164,China,CN,CHN,2409000
Shangzhou,33.868,109.9244,China,CN,CHN,2400000
Ghaziabad,28.6667,77.4167,India,IN,IND,2381452
Jiamusi,46.8081,130.3653,China,CN,CHN,2360000
Yangjiang,21.8556,111.9627,China,CN,CHN,2357000
Yuxi,24.3495,102.5432,China,CN,CHN,2303518
Fushun,41.8708,123.8917,China,CN,CHN,2300000
Anshun,26.2456,105.934,China,CN,CHN,2297612
Konya,37.8714,32.4847,Turkey,TR,TUR,2232374
Yingkou,40.6653,122.2297,China,CN,CHN,2220000
Adana,37,35.325,Turkey,TR,TUR,2220125
Medan,3.6667,98.6667,Indonesia,ID,IDN,2210625
Sanmenxia,34.7736,111.195,China,CN,CHN,2213000
Indore,22.7206,75.8472,India,IN,IND,2201927
Ma'anshan,31.7135,118.3605,China,CN,CHN,2202899
Pingliang,35.5412,106.6819,China,CN,CHN,2190000
Quzhou,28.9545,118.8763,China,CN,CHN,2185000
Baku,40.3667,49.8352,Azerbaijan,AZ,AZE,2181800
Gaoping,30.7804,106.13,China,CN,CHN,2174000
Huaibei,33.9562,116.789,China,CN,CHN,2158000
Xining,36.6239,101.7787,China,CN,CHN,2154000
Yan'an,36.5952,109.4863,China,CN,CHN,2150000
"Phnom Penh",11.5696,104.921,Cambodia,KH,KHM,2129371
Fukuoka,33.5903,130.4019,Japan,JP,JPN,2128000
Mogadishu,2.0408,45.3425,Somalia,SO,SOM,2120000
Jincheng,35.4906,112.8483,China,CN,CHN,2120000
Lishui,28.45,119.9167,China,CN,CHN,2116957
Qingyang,24.8141,118.5792,China,CN,CHN,2111000
Haiphong,20.8,106.6667,Vietnam,VN,VNM,2103500
Laibin,23.7333,109.2333,China,CN,CHN,2099711
Rawalpindi,33.6007,73.0679,Pakistan,PK,PAK,2098231
Vadodara,22.3,73.2,India,IN,IND,2065771
Puning,23.2993,116.1586,China,CN,CHN,2055552
Haikou,20.02,110.32,China,CN,CHN,2046189
Vishakhapatnam,17.7333,83.3167,India,IN,IND,2035922
Gaziantep,37.0667,37.3833,Turkey,TR,TUR,2028563
Minsk,53.9022,27.5618,Belarus,BY,BLR,2020600
Pingxiang,27.6333,113.85,China,CN,CHN,2001027
Chongzuo,22.4167,107.3667,China,CN,CHN,1994285
Sanliurfa,37.1583,38.7917,Turkey,TR,TUR,1985753
Peshawar,34,71.5,Pakistan,PK,PAK,1970042
Sapporo,43.0621,141.3544,Japan,JP,JPN,1958756
Jixi,45.2937,130.965,China,CN,CHN,1950000
Fuxin,42.0127,121.6486,China,CN,CHN,1930000
Tainan,22.9833,120.1833,Taiwan,TW,TWN,1883831
Bucharest,44.4,26.0833,Romania,RO,ROU,1883425
Wuwei,37.9278,102.6329,China,CN,CHN,1890000
Bhopal,23.25,77.4167,India,IN,IND,1883381
Xiping,40.08,113.3,China,CN,CHN,1873000
"Saidu Sharif",34.75,72.3572,Pakistan,PK,PAK,1860310
Aleppo,36.2,37.15,Syria,SY,SYR,1834093
Mersin,36.8,34.6167,Turkey,TR,TUR,1814468
Almaty,43.25,76.9,Kazakhstan,KZ,KAZ,1806833
Kyoto,35.0111,135.7669,Japan,JP,JPN,1805000
Liaoyang,41.2643,123.1772,China,CN,CHN,1800000
Baiyin,36.5448,104.1766,China,CN,CHN,1799000
Shengli,37.45,118.4667,China,CN,CHN,1790000
Damascus,33.5131,36.2919,Syria,SY,SYR,1754000
Shuyangzha,34.1299,118.7734,China,CN,CHN,1770000
Shangqiu,34.4504,115.65,China,CN,CHN,1753000
Esfahan,32.6447,51.6675,Iran,IR,IRN,1756126
Heihe,50.2458,127.4886,China,CN,CHN,1750000
Diyarbakir,37.9108,40.2367,Turkey,TR,TUR,1732396
Chinchvad,18.6278,73.8131,India,IN,IND,1729320
Shuozhou,39.3408,112.4292,China,CN,CHN,1714857
Mecca,21.4225,39.8261,"Saudi Arabia",SA,SAU,1700000
Patna,25.61,85.1414,India,IN,IND,1684222
Mosul,36.3667,43.1167,Iraq,IQ,IRQ,1694000
Sanzhou,30.82,108.4,China,CN,CHN,1680000
Yushan,31.3867,120.9766,China,CN,CHN,1651200
Ludhiana,30.9083,75.8486,India,IN,IND,1649000
Zhongli,24.965,121.2168,Taiwan,TW,TWN,1632616
Davao,7.0667,125.6,Philippines,PH,PHL,1632991
Yinchuan,38.4795,106.2254,China,CN,CHN,1616000
Multan,30.1978,71.4711,Pakistan,PK,PAK,1606481
"Caloocan City",14.65,120.9667,Philippines,PH,PHL,1583978
Novosibirsk,55.0333,82.9167,Russia,RU,RUS,1602915
Chengtangcun,35.0833,117.15,China,CN,CHN,1603659
Agra,27.18,78.02,India,IN,IND,1585705
Karaj,35.8327,50.9915,Iran,IR,IRN,1592492
Jingdezhen,29.2942,117.2036,China,CN,CHN,1587477
Kalyan,19.2502,73.1602,India,IN,IND,1576614
Madurai,9.9197,78.1194,India,IN,IND,1561129
Gujranwala,32.15,74.1833,Pakistan,PK,PAK,1569090
Benxi,41.292,123.761,China,CN,CHN,1567000
Jamshedpur,22.8,86.1833,India,IN,IND,1558000
Zhuhai,22.2769,113.5678,China,CN,CHN,1562000
Tabriz,38.0833,46.2833,Iran,IR,IRN,1558693
Beihai,21.4667,109.1,China,CN,CHN,1539251
Shuangyashan,46.6388,131.1545,China,CN,CHN,1530000
Kobe,34.6913,135.183,Japan,JP,JPN,1522944
Yucheng,29.9888,103.0007,China,CN,CHN,1512000
Changshu,31.65,120.7333,China,CN,CHN,1510100
Ximeicun,24.9633,118.3811,China,CN,CHN,1508000
Jianguang,28.1958,115.7833,China,CN,CHN,1507402
Gwangju,35.1667,126.9167,Korea," South",KR,KOR,1501557
Xushan,30.1697,121.2665,China,CN,CHN,1502000
Guiping,23.4,110.0833,China,CN,CHN,1496904
Nasik,20,73.7833,India,IN,IND,1486053
Zhangjiajie,29.1255,110.4844,China,CN,CHN,1486000
Daejeon,36.351,127.385,Korea," South",KR,KOR,1475221
Yekaterinburg,56.8356,60.6128,Russia,RU,RUS,1468833
Yunfu,22.9242,112.0353,China,CN,CHN,1470000
Huangshan,29.7132,118.3151,China,CN,CHN,1470000
Huazhou,32.6832,112.079,China,CN,CHN,1468061
Shiraz,29.61,52.5425,Iran,IR,IRN,1460665
Pizhou,34.3422,118.0097,China,CN,CHN,1458038
Kharkiv,50,36.2292,Ukraine,UA,UKR,1446107
Kawanakajima,35.53,139.705,Japan,JP,JPN,1437266
Lianjiang,21.6146,110.2794,China,CN,CHN,1443099
Chizhou,30.6583,117.4849,China,CN,CHN,1430000
Leizhou,20.9147,110.0806,China,CN,CHN,1427664
Guyuan,36.008,106.2782,China,CN,CHN,1426000
Rui'an,27.778,120.6526,China,CN,CHN,1424667
Muscat,23.6139,58.5922,Oman,OM,OMN,1421409
Hebi,35.7497,114.2887,China,CN,CHN,1419000
Jingling,30.6667,113.1667,China,CN,CHN,1418913
Sharjah,25.3575,55.3919,"United Arab Emirates",AE,ARE,1400000
Faridabad,28.4333,77.3167,India,IN,IND,1394000
Ulaanbaatar,47.9203,106.9172,Mongolia,MN,MNG,1396288
Kayseri,38.7333,35.4833,Turkey,TR,TUR,1389680
Yueqing,28.1188,120.9621,China,CN,CHN,1389332
Pingdu,36.7833,119.9556,China,CN,CHN,1378900
Aurangabad,19.88,75.32,India,IN,IND,1371330
Yutan,28.3147,112.554,China,CN,CHN,1368117
Wenling,28.3797,121.3718,China,CN,CHN,1366794
Islamabad,33.6989,73.0369,Pakistan,PK,PAK,1365000
Samsun,41.2867,36.33,Turkey,TR,TUR,1335716
Rajkot,22.2969,70.7984,India,IN,IND,1335397
Khulna,22.8167,89.55,Bangladesh,BD,BGD,1311100
Fuqing,25.7232,119.3735,China,CN,CHN,1316000
Xintai,35.91,117.78,China,CN,CHN,1315942
Doha,25.3,51.5333,Qatar,QA,QAT,1312947
Saitama,35.8617,139.6453,Japan,JP,JPN,1307931
Hiroshima,34.3853,132.4553,Japan,JP,JPN,1306589
Meerut,28.99,77.7,India,IN,IND,1305429
Yushu,44.8249,126.5451,China,CN,CHN,1304436
Rongcheng,26.2312,104.0966,China,CN,CHN,1302891
Yangquan,37.8576,113.5762,China,CN,CHN,1300000
Haicheng,40.8523,122.7474,China,CN,CHN,1293877
Gaozhou,21.9392,110.8461,China,CN,CHN,1288665
Yingtan,28.2333,117,China,CN,CHN,1288615
Huaiyin,33.58,119.03,China,CN,CHN,1264000
Wuzhong,37.9874,106.1919,China,CN,CHN,1284000
Jabalpur,23.1667,79.9333,India,IN,IND,1267564
Thane,19.18,72.9633,India,IN,IND,1261517
Zhangye,38.9355,100.4553,China,CN,CHN,1270000
Rucheng,32.3852,120.5634,China,CN,CHN,1267066
"Nizhniy Novgorod",56.3269,44.0075,Russia,RU,RUS,1264075
Yangshe,31.8775,120.5512,China,CN,CHN,1253100
Shaoyang,32.9387,119.8404,China,CN,CHN,1253548
Dhanbad,23.7928,86.435,India,IN,IND,1246000
Yichun,47.7235,128.8893,China,CN,CHN,1250000
Laiwu,36.1833,117.6667,China,CN,CHN,1248636
Kazan,55.7908,49.1144,Russia,RU,RUS,1243500
Dayan,26.8808,100.2208,China,CN,CHN,1244769
Suwon,37.2858,127.01,Korea," South",KR,KOR,1234300
Jiangyin,31.9087,120.2653,China,CN,CHN,1241045
Yongcheng,33.9317,116.4459,China,CN,CHN,1240382
"Can Tho",10.0333,105.7833,Vietnam,VN,VNM,1237300
Yiwu,29.3081,120.0698,China,CN,CHN,1234015
Mandalay,21.9769,96.0869,Burma,MM,MMR,1225546
Beidao,34.6,105.92,China,CN,CHN,1225000
"Al Basrah",30.4889,47.81,Iraq,IQ,IRQ,1225793
Shuangshui,26.5944,104.8333,China,CN,CHN,1221000
Allahabad,25.455,81.84,India,IN,IND,1201000
Varanasi,25.3189,83.0128,India,IN,IND,1198491
Chelyabinsk,55.15,61.4,Russia,RU,RUS,1202371
Qom,34.6461,50.8789,Iran,IR,IRN,1201158
Xinyu,27.795,114.9242,China,CN,CHN,1186700
Ahvaz,31.3203,48.6692,Iran,IR,IRN,1184788
Medina,24.4667,39.6,"Saudi Arabia",SA,SAU,1180770
Srinagar,34.0911,74.8061,India,IN,IND,1180570
Omsk,54.9667,73.3833,Russia,RU,RUS,1178391
Huazhou,21.654,110.6294,China,CN,CHN,1178809
Xiantao,30.3833,113.4,China,CN,CHN,1175085
Samara,53.1833,50.1167,Russia,RU,RUS,1169719
Guankou,28.1417,113.625,China,CN,CHN,1168056
Ulsan,35.55,129.3167,Korea," South",KR,KOR,1166033
Dingzhou,38.5158,114.9845,China,CN,CHN,1165182
Lianyuan,27.6961,111.6659,China,CN,CHN,1162928
Rongcheng,29.8239,112.9019,China,CN,CHN,1162770
Kaiyuan,36.0656,113.8153,China,CN,CHN,1160000
"Nay Pyi Taw",19.8028,96.1583,Burma,MM,MMR,1160242
Zhuji,29.7169,120.2314,China,CN,CHN,1157938
Leiyang,26.4179,112.8457,China,CN,CHN,1151554
Dadukou,26.5849,101.7149,China,CN,CHN,1144000
Quetta,30.192,67.007,Pakistan,PK,PAK,1140000
Amritsar,31.6167,74.85,India,IN,IND,1132383
Aligarh,27.88,78.08,India,IN,IND,1131160
Yingchuan,34.1511,113.4733,China,CN,CHN,1131896
Rostov,47.2333,39.7167,Russia,RU,RUS,1125299
Bhiwandi,19.3,73.0667,India,IN,IND,1125898
Zhoushan,30.0162,122.0988,China,CN,CHN,1121261
Tbilisi,41.7225,44.7925,Georgia,GE,GEO,1118035
Ufa,54.7333,55.9667,Russia,RU,RUS,1115560
"Bien Hoa",10.9575,106.8426,Vietnam,VN,VNM,1104000
Gwalior,26.215,78.1931,India,IN,IND,1101981
Ankang,32.6877,109.0235,China,CN,CHN,1100000
Hegang,47.3139,130.2775,China,CN,CHN,1100000
Bhilai,21.2167,81.4333,India,IN,IND,1097000
Yuyao,30.0372,121.1546,China,CN,CHN,1095000
Hanchuan,30.652,113.8274,China,CN,CHN,1092700
Gongzhuling,43.5036,124.8088,China,CN,CHN,1092692
Irbid,32.5556,35.85,Jordan,JO,JOR,1088100
Haora,22.59,88.31,India,IN,IND,1077075
Krasnoyarsk,56.0167,92.8667,Russia,RU,RUS,1083865
Yicheng,31.3697,119.8239,China,CN,CHN,1082929
Mizhou,36,119.4167,China,CN,CHN,1081960
Yerevan,40.1814,44.5144,Armenia,AM,ARM,1075800
Ranchi,23.3556,85.3347,India,IN,IND,1073440
