Fresno,36.7831,-119.7941,"United States",US,USA,703498
Guadalupe,25.6775,-100.2597,Mexico,MX,MEX,691931
Hamilton,43.2567,-79.8692,Canada,CA,CAN,693645
"Acapulco de Juarez",16.8636,-99.8825,Mexico,MX,MEX,687608
Allentown,40.5961,-75.4756,"United States",US,USA,683794
Torreon,25.5394,-103.4486,Mexico,MX,MEX,679288
Tulsa,36.1284,-95.9042,"United States",US,USA,671033
"Cape Coral",26.6446,-81.9956,"United States",US,USA,668382
"Catia La Mar",10.6,-67.0333,Venezuela,VE,VEN,661897
Durango,24.0167,-104.6667,Mexico,MX,MEX,654876
Concord,37.9722,-122.0016,"United States",US,USA,652308
Villahermosa,17.9892,-92.9281,Mexico,MX,MEX,640359
"Colorado Springs",38.8674,-104.7606,"United States",US,USA,642413
Charleston,32.8153,-79.9628,"United States",US,USA,628377
Chimalhuacan,19.4167,-98.9,Mexico,MX,MEX,614453
Springfield,42.1155,-72.5395,"United States",US,USA,623401
"Grand Rapids",42.962,-85.6562,"United States",US,USA,609314
Tuxtla,16.7528,-93.1167,Mexico,MX,MEX,598710
Brampton,43.6833,-79.7667,Canada,CA,CAN,593638
"Mission Viejo",33.6095,-117.655,"United States",US,USA,590249
Albany,42.6664,-73.7987,"United States",US,USA,586383
Knoxville,35.9692,-83.9496,"United States",US,USA,586048
Tlaquepaque,20.6167,-103.3167,Mexico,MX,MEX,575942
Bakersfield,35.3529,-119.0359,"United States",US,USA,579295
Ogden,41.2278,-111.9682,"United States",US,USA,578523
"Baton Rouge",30.4418,-91.131,"United States",US,USA,570308
"Ciudad Bolivar",8.1167,-63.55,Venezuela,VE,VEN,567953
Akron,41.0798,-81.5219,"United States",US,USA,565208
"New Haven",41.3112,-72.9246,"United States",US,USA,564830
"Tlajomulco de Zuniga",20.4736,-103.4431,Mexico,MX,MEX,549442
Columbia,34.0376,-80.9037,"United States",US,USA,560041
Veracruz,19.1903,-96.1533,Mexico,MX,MEX,552156
Maturin,9.7457,-63.1832,Venezuela,VE,VEN,542259
Xalapa,19.54,-96.9275,Mexico,MX,MEX,525147
Ensenada,31.8578,-116.6058,Mexico,MX,MEX,522768
"Ciudad Apodaca",25.7833,-100.1833,Mexico,MX,MEX,523370
"Santa Teresa del Tuy",10.2333,-66.65,Venezuela,VE,VEN,525321
"Heroica Matamoros",25.8797,-97.5042,Mexico,MX,MEX,520367
Mesa,33.4017,-111.718,"United States",US,USA,518012
Surrey,49.19,-122.8489,Canada,CA,CAN,517887
"Cuautitlan Izcalli",19.65,-99.25,Mexico,MX,MEX,511675
"Santa Marta",11.2361,-74.2017,Colombia,CO,COL,515556
Carrefour,18.5333,-72.4,Haiti,HT,HTI,511345
"Palm Bay",27.955,-80.6627,"United States",US,USA,507002
Mazatlan,23.22,-106.42,Mexico,MX,MEX,502547
Mazatan,29.0167,-110.1333,Mexico,MX,MEX,500000
Provo,40.2457,-111.6457,"United States",US,USA,500617
Worcester,42.2705,-71.8079,"United States",US,USA,498328
Ixtapaluca,19.3186,-98.8822,Mexico,MX,MEX,495563
Murrieta,33.572,-117.1909,"United States",US,USA,496046
"Ciudad Lopez Mateos",19.55,-99.2833,Mexico,MX,MEX,489937
"Tultitlan de Mariano Escobedo",19.645,-99.1694,Mexico,MX,MEX,486998
Valledupar,10.4603,-73.2597,Colombia,CO,COL,490075
Brookhaven,40.8321,-72.9518,"United States",US,USA,484671
Greenville,34.8353,-82.3647,"United States",US,USA,484465
"San Nicolas de los Garza",25.75,-100.2833,Mexico,MX,MEX,476761
Wichita,37.6896,-97.3442,"United States",US,USA,482249
Toledo,41.6639,-83.5822,"United States",US,USA,482111
"Staten Island",40.5834,-74.1496,"United States",US,USA,476143
"Des Moines",41.5725,-93.6105,"United States",US,USA,473957
Celaya,20.5222,-100.8122,Mexico,MX,MEX,468469
"Long Beach",33.7981,-118.1675,"United States",US,USA,462628
"Port St. Lucie",27.2796,-80.3883,"United States",US,USA,461152
Monteria,8.76,-75.8856,Colombia,CO,COL,460223
Denton,33.2176,-97.1419,"United States",US,USA,457177
Barcelona,10.1333,-64.6833,Venezuela,VE,VEN,448016
Madison,43.0826,-89.3931,"United States",US,USA,447245
"Santiago de Cuba",20.0283,-75.8206,Cuba,CU,CUB,444851
Reno,39.5497,-119.8483,"United States",US,USA,445020
Harrisburg,40.2752,-76.8843,"United States",US,USA,442289
"Little Rock",34.7256,-92.3576,"United States",US,USA,439815
Oakland,37.7903,-122.2165,"United States",US,USA,433031
Durham,35.9794,-78.9031,"United States",US,USA,424700
Laval,45.5833,-73.75,Canada,CA,CAN,422993
Winston-Salem,36.1029,-80.2611,"United States",US,USA,422269
"Bonita Springs",26.3559,-81.7861,"United States",US,USA,421291
Indio,33.7346,-116.2346,"United States",US,USA,417059
"Palm Coast",29.5392,-81.246,"United States",US,USA,417007
Chattanooga,35.0657,-85.2488,"United States",US,USA,415501
Spokane,47.6671,-117.433,"United States",US,USA,412275
"Ciudad Obregon",27.4939,-109.9389,Mexico,MX,MEX,405000
Maracay,10.2469,-67.5958,Venezuela,VE,VEN,407109
Syracuse,43.0409,-76.1438,"United States",US,USA,404223
Lancaster,40.0421,-76.3012,"United States",US,USA,401524
Arlington,32.6998,-97.125,"United States",US,USA,398854
Stockton,37.9765,-121.3109,"United States",US,USA,397264
Poughkeepsie,41.6949,-73.921,"United States",US,USA,394760
Augusta,33.3645,-82.0708,"United States",US,USA,390809
Boise,43.6007,-116.2312,"United States",US,USA,389280
Tonala,20.6167,-103.2333,Mexico,MX,MEX,374258
Oxnard,34.1963,-119.1815,"United States",US,USA,387647
Scranton,41.4044,-75.6649,"United States",US,USA,384250
London,42.9836,-81.2497,Canada,CA,CAN,383822
Modesto,37.6374,-121.0028,"United States",US,USA,383134
Kissimmee,28.3042,-81.4164,"United States",US,USA,382720
Irapuato,20.6667,-101.35,Mexico,MX,MEX,380941
Aurora,39.7087,-104.7273,"United States",US,USA,379289
Usulutan,13.35,-88.45,"El Salvador",SV,SLV,378606
Youngstown,41.0993,-80.6463,"United States",US,USA,378732
Cumana,10.45,-64.1667,Venezuela,VE,VEN,374706
"Nuevo Laredo",27.4861,-99.5069,Mexico,MX,MEX,373725
Cuernavaca,18.9186,-99.2342,Mexico,MX,MEX,366321
"Nicolas Romero",19.5833,-99.3667,Mexico,MX,MEX,366602
Tecamac,19.7131,-98.9683,Mexico,MX,MEX,364579
"Ciudad General Escobedo",25.7933,-100.1583,Mexico,MX,MEX,363436
Petion-Ville,18.5098,-72.2856,Haiti,HT,HTI,359615
Minatitlan,17.9833,-94.55,Mexico,MX,MEX,356020
Cabimas,10.4,-71.4333,Venezuela,VE,VEN,351735
Fayetteville,36.0713,-94.166,"United States",US,USA,351246
Holguin,20.8883,-76.2558,Cuba,CU,CUB,350191
Anaheim,33.839,-117.8572,"United States",US,USA,350365
Pensacola,30.4427,-87.1886,"United States",US,USA,346921
Victorville,34.5277,-117.3536,"United States",US,USA,346789
Lancaster,34.6935,-118.1753,"United States",US,USA,343304
Greensboro,36.0956,-79.8269,"United States",US,USA,343090
"Corpus Christi",27.726,-97.3755,"United States",US,USA,342464
Tepic,21.5083,-104.8931,Mexico,MX,MEX,332863
"Fort Wayne",41.0886,-85.1437,"United States",US,USA,334122
Islip,40.7384,-73.1887,"United States",US,USA,332862
"Santa Ana",33.7366,-117.8819,"United States",US,USA,332318
Flint,43.0235,-83.6922,"United States",US,USA,332190
"San Juan",18.4037,-66.0636,"Puerto Rico",PR,PRI,331165
Markham,43.8767,-79.2633,Canada,CA,CAN,328966
"Gomez Palacio",25.5611,-103.4983,Mexico,MX,MEX,327985
Fayetteville,35.0846,-78.9776,"United States",US,USA,327435
Jackson,32.3163,-90.2124,"United States",US,USA,325350
"Santa Rosa",38.4458,-122.7067,"United States",US,USA,324634
Gonaives,19.45,-72.6833,Haiti,HT,HTI,324043
Lansing,42.7142,-84.5601,"United States",US,USA,324286
Uruapan,19.4208,-102.0628,Mexico,MX,MEX,315350
Camaguey,21.3786,-77.9186,Cuba,CU,CUB,321992
"Ann Arbor",42.2755,-83.7312,"United States",US,USA,322267
Tapachula,14.9,-92.2667,Mexico,MX,MEX,320451
Henderson,36.0133,-115.038,"United States",US,USA,320189
Coatzacoalcos,18.15,-94.4333,Mexico,MX,MEX,319187
Huntsville,34.6988,-86.6412,"United States",US,USA,319249
Tampico,22.2553,-97.8686,Mexico,MX,MEX,314418
Lexington,38.0423,-84.4587,"United States",US,USA,317110
Boaco,12.4722,-85.6586,Nicaragua,NI,NIC,317000
Mobile,30.6783,-88.1162,"United States",US,USA,315502
"Fort Collins",40.5478,-105.0656,"United States",US,USA,312666
Asheville,35.5704,-82.5536,"United States",US,USA,312507
"Santa Clarita",34.4175,-118.4964,"United States",US,USA,312446
Chalco,19.2647,-98.8975,Mexico,MX,MEX,310130
"St. Catharines",43.1833,-79.2333,Canada,CA,CAN,309319
"Niagara Falls",43.06,-79.1067,Canada,CA,CAN,308596
"St. Paul",44.9477,-93.104,"United States",US,USA,308096
"Puerto La Cruz",10.2167,-64.6167,Venezuela,VE,VEN,306261
"Ciudad Victoria",23.7333,-99.1333,Mexico,MX,MEX,305155
Vaughan,43.8333,-79.5,Canada,CA,CAN,306233
Oaxaca,17.0833,-96.75,Mexico,MX,MEX,300050
Antioch,37.9789,-121.7958,"United States",US,USA,302419
Lakeland,28.0556,-81.9545,"United States",US,USA,302284
Merida,8.5833,-71.1333,Venezuela,VE,VEN,300000
"Oyster Bay",40.7845,-73.5139,"United States",US,USA,297531
Delmas,18.55,-72.3,Haiti,HT,HTI,284079
Trenton,40.2236,-74.7641,"United States",US,USA,290716
Lincoln,40.809,-96.6788,"United States",US,USA,289490
Springfield,37.1943,-93.2916,"United States",US,USA,288090
"Punto Fijo",11.7167,-70.1833,Venezuela,VE,VEN,287558
Plano,33.0502,-96.7487,"United States",US,USA,287677
Irvine,33.6772,-117.7738,"United States",US,USA,287401
Coacalco,19.6333,-99.0931,Mexico,MX,MEX,278064
Davenport,41.5563,-90.6052,"United States",US,USA,285362
Coro,11.395,-69.6816,Venezuela,VE,VEN,284266
Rockford,42.2597,-89.0641,"United States",US,USA,282762
Newark,40.7245,-74.1725,"United States",US,USA,282011
"South Bend",41.6767,-86.2696,"United States",US,USA,280498
Shreveport,32.4656,-93.7956,"United States",US,USA,280062
Sincelejo,9.2994,-75.3958,Colombia,CO,COL,279031
"Round Lake Beach",42.379,-88.0811,"United States",US,USA,279381
Pachuca,20.1,-98.75,Mexico,MX,MEX,277375
Savannah,32.0281,-81.1784,"United States",US,USA,276295
Gatineau,45.4833,-75.65,Canada,CA,CAN,276245
Windsor,42.2833,-83,Canada,CA,CAN,276165
"Myrtle Beach",33.7096,-78.8843,"United States",US,USA,275579
Tehuacan,18.4617,-97.3928,Mexico,MX,MEX,274906
"La Guaira",10.6,-66.9331,Venezuela,VE,VEN,275000
"Chula Vista",32.6281,-117.0145,"United States",US,USA,274492
Eugene,44.0563,-123.1173,"United States",US,USA,273439
"Santa Ana",13.9833,-89.5333,"El Salvador",SV,SLV,270413
Canton,40.8075,-81.3677,"United States",US,USA,269418
Salamanca,20.5703,-101.1972,Mexico,MX,MEX,260759
Lubbock,33.5659,-101.8878,"United States",US,USA,267648
Reading,40.34,-75.9267,"United States",US,USA,267155
"Winter Haven",28.0118,-81.7017,"United States",US,USA,267069
Salem,44.9231,-123.0246,"United States",US,USA,266804
"St. Petersburg",27.7931,-82.6652,"United States",US,USA,265351
Lafayette,30.2084,-92.0323,"United States",US,USA,264357
Laredo,27.5629,-99.4875,"United States",US,USA,262079
"Jersey City",40.7161,-74.0682,"United States",US,USA,262075
Concord,35.3933,-80.6366,"United States",US,USA,261801
"Ciudad Benito Juarez",25.65,-100.0833,Mexico,MX,MEX,260683
Columbus,32.51,-84.8771,"United States",US,USA,261445
Chandler,33.2826,-111.8516,"United States",US,USA,261165
"Ciudad Santa Catarina",25.6833,-100.45,Mexico,MX,MEX,259896
"Los Mochis",25.7835,-108.9937,Mexico,MX,MEX,256613
Texcoco,19.52,-98.88,Mexico,MX,MEX,259308
McKinney,33.2015,-96.6669,"United States",US,USA,258277
"Playa del Carmen",20.6275,-87.0811,Mexico,MX,MEX,252087
Scottsdale,33.6872,-111.8651,"United States",US,USA,258069
Killeen,31.0754,-97.7296,"United States",US,USA,258009
Tallahassee,30.4551,-84.2526,"United States",US,USA,257601
Peoria,40.752,-89.6153,"United States",US,USA,256286
Fort-de-France,14.6104,-61.08,Martinique,MQ,MTQ,253995
"La Paz",24.1422,-110.3108,Mexico,MX,MEX,244219
Wilmington,34.21,-77.8866,"United States",US,USA,255616
Turmero,10.2283,-67.4753,Venezuela,VE,VEN,254880
Montgomery,32.3473,-86.2666,"United States",US,USA,254634
Gilbert,33.3101,-111.7463,"United States",US,USA,254114
Glendale,33.5791,-112.2311,"United States",US,USA,252381
"North Las Vegas",36.288,-115.0901,"United States",US,USA,251974
"Los Teques",10.3411,-67.0406,Venezuela,VE,VEN,251200
Anchorage,61.1508,-149.1091,"United States",US,USA,247949
Saskatoon,52.1333,-106.6833,Canada,CA,CAN,246376
Colon,9.3598,-79.9004,Panama,PA,PAN,241817
Chesapeake,36.6778,-76.3024,"United States",US,USA,244835
Barnstable,41.6722,-70.3599,"United States",US,USA,242847
Norfolk,36.8945,-76.259,"United States",US,USA,242742
"San Juan del Rio",20.3833,-99.9833,Mexico,MX,MEX,241699
Fremont,37.5265,-121.9852,"United States",US,USA,241110
Kennewick,46.1978,-119.1732,"United States",US,USA,240735
Garland,32.91,-96.6305,"United States",US,USA,239928
Irving,32.8584,-96.9702,"United States",US,USA,239798
Longueuil,45.5333,-73.5167,Canada,CA,CAN,239700
Visalia,36.3276,-119.3269,"United States",US,USA,237386
"Atlantic City",39.3797,-74.4527,"United States",US,USA,237054
"El Tigre",8.8858,-64.2611,Venezuela,VE,VEN,236566
Bayamo,20.3817,-76.6428,Cuba,CU,CUB,235107
Monclova,26.9103,-101.4222,Mexico,MX,MEX,231107
Nashua,42.7491,-71.491,"United States",US,USA,233917
Paradise,36.0807,-115.1369,"United States",US,USA,233689
Hialeah,25.8696,-80.3046,"United States",US,USA,233339
York,39.9651,-76.7315,"United States",US,USA,233184
Burnaby,49.2667,-122.9667,Canada,CA,CAN,232755
Arlington,38.8786,-77.1011,"United States",US,USA,231803
Evansville,37.9881,-87.5341,"United States",US,USA,230427
"North Hempstead",40.7912,-73.6688,"United States",US,USA,230241
Guantanamo,20.1383,-75.2061,Cuba,CU,CUB,228436
Guadalupe,22.7528,-102.5078,Mexico,MX,MEX,215000
Huixquilucan,19.3611,-99.3508,Mexico,MX,MEX,224042
"Puerto Vallarta",20.6667,-105.2667,Mexico,MX,MEX,221200
Avondale,33.3858,-112.3236,"United States",US,USA,227289
Brownsville,25.998,-97.4565,"United States",US,USA,227239
Buenavista,19.6083,-99.1694,Mexico,MX,MEX,206081
Quetzaltenango,14.8333,-91.5167,Guatemala,GT,GTM,225000
"Heroica Nogales",31.3186,-110.9458,Mexico,MX,MEX,220292
Campeche,19.85,-90.5306,Mexico,MX,MEX,220389
"Carlos Manuel de Cespedes",21.5767,-78.2775,Cuba,CU,CUB,224488
Cartago,9.8667,-83.9167,"Costa Rica",CR,CRI,221733
"Soledad de Graciano Sanchez",22.1833,-100.9333,Mexico,MX,MEX,215968
Gulfport,30.4271,-89.0703,"United States",US,USA,220987
"San Felipe",10.3353,-68.7458,Venezuela,VE,VEN,220786
"La Vega",19.2242,-70.5283,"Dominican Republic",DO,DOM,220279
Appleton,44.2779,-88.3891,"United States",US,USA,220570
Cordoba,18.8942,-96.9347,Mexico,MX,MEX,218153
"San Pedro de Macoris",18.4504,-69.3,"Dominican Republic",DO,DOM,217899
"Ciudad Acuna",29.3242,-100.9317,Mexico,MX,MEX,216099
"San Miguel",13.4833,-88.1833,"El Salvador",SV,SLV,218410
Bremerton,47.5436,-122.7122,"United States",US,USA,218400
Hickory,35.7425,-81.323,"United States",US,USA,218323
Tacoma,47.2431,-122.4531,"United States",US,USA,217827
"San Bernardino",34.1417,-117.2946,"United States",US,USA,215784
Cua,10.1667,-66.8833,Venezuela,VE,VEN,214823
"College Station",30.5852,-96.296,"United States",US,USA,215243
Kalamazoo,42.2749,-85.5882,"United States",US,USA,215193
Regina,50.4547,-104.6067,Canada,CA,CAN,215106
"Thousand Oaks",34.1914,-118.8755,"United States",US,USA,215029
"La Victoria",10.2278,-67.3336,Venezuela,VE,VEN,214492
Roanoke,37.2785,-79.958,"United States",US,USA,214674
Fontana,34.0968,-117.4599,"United States",US,USA,214547
"Ciudad Madero",22.25,-97.8333,Mexico,MX,MEX,209175
"Moreno Valley",33.9244,-117.2045,"United States",US,USA,213055
Metepec,19.2511,-99.6047,Mexico,MX,MEX,206005
Babylon,40.6924,-73.3585,"United States",US,USA,211562
Guarenas,10.4739,-66.5383,Venezuela,VE,VEN,208663
"Puerto Cabello",10.4667,-68.0167,Venezuela,VE,VEN,209080
"North Port",27.0577,-82.1975,"United States",US,USA,209070
"La Romana",18.417,-68.9666,"Dominican Republic",DO,DOM,208437
Fargo,46.8652,-96.8292,"United States",US,USA,208675
"Santa Clara",22.4067,-79.9531,Cuba,CU,CUB,207963
"Green Bay",44.515,-87.9896,"United States",US,USA,207557
Amarillo,35.1988,-101.8311,"United States",US,USA,205603
Portland,43.6773,-70.2715,"United States",US,USA,203969
"Poza Rica de Hidalgo",20.5333,-97.45,Mexico,MX,MEX,200119
Huntington,40.8522,-73.3824,"United States",US,USA,202673
"Santa Barbara",34.4285,-119.7202,"United States",US,USA,202401
Gainesville,29.6804,-82.3458,"United States",US,USA,202335
"Las Tunas",20.9667,-76.95,Cuba,CU,CUB,202105
"San Pablo de las Salinas",19.6656,-99.0917,Mexico,MX,MEX,189453
Olympia,47.0417,-122.8959,"United States",US,USA,200915
Frisco,33.1555,-96.8215,"United States",US,USA,200490
Yonkers,40.9466,-73.8674,"United States",US,USA,200370
Norwich,41.5495,-72.0882,"United States",US,USA,200289
"Puerto Cortes",15.8833,-87.95,Honduras,HN,HND,200000
"Spring Valley",36.0987,-115.2619,"United States",US,USA,199722
Glendale,34.1818,-118.2468,"United States",US,USA,199303
"Huntington Beach",33.696,-118.0025,"United States",US,USA,199223
Deltona,28.905,-81.2137,"United States",US,USA,198361
Chilpancingo,17.55,-99.5,Mexico,MX,MEX,187251
Richmond,49.1667,-123.1333,Canada,CA,CAN,198309
Tocuyito,10.0889,-68.0922,Venezuela,VE,VEN,197446
Aurora,41.7637,-88.2901,"United States",US,USA,197757
Tegucigalpita,15.78,-86.7878,Honduras,HN,HND,196856
Acarigua,9.5597,-69.2019,Venezuela,VE,VEN,195637
"San Luis Rio Colorado",32.4767,-114.7625,Mexico,MX,MEX,192739
Tempe,33.3881,-111.9318,"United States",US,USA,195805
"Overland Park",38.887,-94.687,"United States",US,USA,195494
"Richmond Hill",43.8667,-79.4333,Canada,CA,CAN,195022
"Cholula de Rivadabia",19.0633,-98.3064,Mexico,MX,MEX,193554
Guacara,10.2261,-67.877,Venezuela,VE,VEN,194009
